timestamp,open,high,low,close,volume
2023-11-24 08:00:00,16037.0,16043.5,16026.25,16036.5,4100
2023-11-24 08:30:00,16036.0,16053.5,16028.25,16050.5,6205
2023-11-24 09:00:00,16050.75,16053.0,16025.25,16028.25,7052
2023-11-24 09:30:00,16028.5,16053.5,16002.0,16026.5,44094
2023-11-24 10:00:00,16027.25,16036.25,15990.5,15995.5,28911
2023-11-24 10:30:00,15996.0,16011.5,15981.75,16002.75,21092
2023-11-24 11:00:00,16003.0,16012.75,15995.75,16008.75,14275
2023-11-24 11:30:00,16008.75,16025.25,15999.75,16019.0,14278
2023-11-24 12:00:00,16018.75,16023.5,16010.25,16014.5,10075
2023-11-24 12:30:00,16014.25,16023.0,16004.25,16022.75,13239
2023-11-24 13:00:00,16022.25,16025.25,16010.0,16011.0,4006
2023-11-26 18:00:00,16008.0,16009.0,15985.0,15990.25,4448
2023-11-26 18:30:00,15990.5,15991.25,15982.75,15986.5,1429
2023-11-26 19:00:00,15986.75,15987.0,15966.0,15973.25,3567
2023-11-26 19:30:00,15973.5,15975.75,15968.5,15969.25,1733
2023-11-26 20:00:00,15969.25,15986.0,15966.75,15985.5,3453
2023-11-26 20:30:00,15985.5,15985.5,15968.5,15970.0,2468
2023-11-26 21:00:00,15970.75,15971.75,15948.75,15950.0,3687
2023-11-26 21:30:00,15949.5,15950.25,15945.0,15948.0,1911
2023-11-26 22:00:00,15948.0,15948.75,15938.75,15939.75,2067
2023-11-26 22:30:00,15939.5,15947.5,15939.5,15945.0,1610
2023-11-26 23:00:00,15945.75,15949.25,15944.0,15948.25,880
2023-11-26 23:30:00,15948.75,15951.5,15946.0,15947.25,1057
2023-11-27 00:00:00,15947.25,15949.0,15939.75,15942.5,1681
2023-11-27 00:30:00,15942.25,15953.5,15941.25,15941.25,1706
2023-11-27 01:00:00,15941.25,15958.0,15941.25,15955.5,1743
2023-11-27 01:30:00,15955.75,15958.0,15951.5,15955.75,1201
2023-11-27 02:00:00,15956.0,15982.5,15956.0,15980.25,4038
2023-11-27 02:30:00,15979.25,15987.5,15977.5,15984.0,2678
2023-11-27 03:00:00,15984.25,15997.25,15979.5,15991.25,4619
2023-11-27 03:30:00,15991.5,15999.25,15990.25,15995.0,2628
2023-11-27 04:00:00,15995.25,16000.0,15988.25,15990.25,3670
2023-11-27 04:30:00,15990.75,15993.0,15970.75,15974.25,3447
2023-11-27 05:00:00,15974.75,16000.0,15973.75,15999.5,4343
2023-11-27 05:30:00,15999.5,16011.75,15994.5,16009.75,3385
2023-11-27 06:00:00,16009.25,16013.0,16001.5,16003.25,2551
2023-11-27 06:30:00,16003.5,16009.0,15994.5,16003.25,2903
2023-11-27 07:00:00,16002.75,16018.5,16001.75,16004.5,4276
2023-11-27 07:30:00,16004.5,16011.0,15997.5,16004.5,3875
2023-11-27 08:00:00,16004.75,16021.5,16002.0,16020.25,5408
2023-11-27 08:30:00,16020.0,16021.75,15996.5,16000.25,7112
2023-11-27 09:00:00,16000.25,16004.25,15976.25,15998.75,10696
2023-11-27 09:30:00,15999.0,16037.5,15970.25,16008.0,65685
2023-11-27 10:00:00,16008.25,16050.25,15998.5,16015.25,49122
2023-11-27 10:30:00,16015.0,16051.5,16015.0,16041.25,33162
2023-11-27 11:00:00,16040.75,16041.75,16006.25,16028.25,30928
2023-11-27 11:30:00,16028.0,16066.0,16020.5,16054.25,29600
2023-11-27 12:00:00,16054.25,16068.25,16047.75,16060.25,20147
2023-11-27 12:30:00,16060.75,16075.5,16055.25,16072.5,14049
2023-11-27 13:00:00,16073.0,16089.25,16060.0,16066.25,24553
2023-11-27 13:30:00,16066.25,16071.25,16044.5,16053.25,18336
2023-11-27 14:00:00,16053.5,16058.0,16033.25,16039.75,16058
2023-11-27 14:30:00,16040.25,16042.75,15997.75,16025.25,27534
2023-11-27 15:00:00,16025.5,16040.75,16019.25,16038.75,19446
2023-11-27 15:30:00,16039.0,16047.5,15999.0,16007.5,38119
2023-11-27 16:00:00,16007.5,16010.25,16003.5,16006.5,10085
2023-11-27 16:30:00,16006.75,16007.75,16002.75,16004.75,1966
2023-11-27 18:00:00,16005.25,16013.5,16003.0,16010.5,1759
2023-11-27 18:30:00,16010.75,16011.5,16006.5,16009.5,1150
2023-11-27 19:00:00,16009.75,16010.5,15986.5,15989.25,2935
2023-11-27 19:30:00,15989.0,16006.0,15988.25,16004.25,2582
2023-11-27 20:00:00,16004.25,16009.25,16000.0,16001.25,1833
2023-11-27 20:30:00,16001.75,16010.0,15994.25,16006.5,2110
2023-11-27 21:00:00,16006.5,16014.0,16006.25,16011.0,1590
2023-11-27 21:30:00,16010.75,16013.5,16007.25,16007.25,1053
2023-11-27 22:00:00,16007.0,16008.75,15995.5,16002.5,1729
2023-11-27 22:30:00,16003.0,16003.0,15993.5,15994.5,1290
2023-11-27 23:00:00,15994.5,15996.75,15991.25,15992.0,949
2023-11-27 23:30:00,15992.0,15998.5,15991.0,15997.25,932
2023-11-28 00:00:00,15997.5,15999.0,15992.25,15997.75,1080
2023-11-28 00:30:00,15998.0,16006.5,15997.75,16003.0,1421
2023-11-28 01:00:00,16002.75,16010.75,16002.0,16009.0,1897
2023-11-28 01:30:00,16008.75,16013.0,16003.5,16008.75,1217
2023-11-28 02:00:00,16008.75,16009.25,15971.0,15975.0,5389
2023-11-28 02:30:00,15975.25,15979.5,15958.5,15970.75,4353
2023-11-28 03:00:00,15970.5,15973.5,15956.75,15959.75,5815
2023-11-28 03:30:00,15959.75,15976.5,15949.75,15971.25,6403
2023-11-28 04:00:00,15971.75,15984.0,15966.5,15983.25,4236
2023-11-28 04:30:00,15983.25,15991.25,15981.5,15989.75,3061
2023-11-28 05:00:00,15990.0,15994.75,15983.25,15983.25,2591
2023-11-28 05:30:00,15983.5,16005.5,15982.75,16004.5,3753
2023-11-28 06:00:00,16004.5,16010.75,15998.0,16004.0,3447
2023-11-28 06:30:00,16004.5,16005.75,15989.75,15990.25,2954
2023-11-28 07:00:00,15990.5,15999.0,15984.75,15988.75,3504
2023-11-28 07:30:00,15988.25,15992.25,15968.0,15971.0,4856
2023-11-28 08:00:00,15971.0,15979.75,15945.25,15974.25,11635
2023-11-28 08:30:00,15974.5,15986.75,15973.75,15986.5,7891
2023-11-28 09:00:00,15986.5,15990.75,15966.75,15974.5,10716
2023-11-28 09:30:00,15974.5,16007.5,15958.5,15967.5,66048
2023-11-28 10:00:00,15968.0,16001.0,15965.25,15984.75,45459
2023-11-28 10:30:00,15985.0,16048.0,15971.25,16012.5,65303
2023-11-28 11:00:00,16012.75,16046.0,16001.0,16040.5,37000
2023-11-28 11:30:00,16040.5,16071.5,16038.75,16054.75,33834
2023-11-28 12:00:00,16055.25,16059.25,16041.0,16041.75,21269
2023-11-28 12:30:00,16042.0,16042.75,16007.25,16023.0,28077
2023-11-28 13:00:00,16023.5,16024.5,15968.25,16002.0,43637
2023-11-28 13:30:00,16001.75,16014.75,15996.0,16002.5,21921
2023-11-28 14:00:00,16002.75,16009.0,15990.75,15997.75,21789
2023-11-28 14:30:00,15998.0,16027.75,15985.25,16021.25,28284
2023-11-28 15:00:00,16021.5,16022.75,15989.75,16005.75,22551
2023-11-28 15:30:00,16005.75,16052.5,16005.25,16047.75,36502
2023-11-28 16:00:00,16047.5,16058.75,16045.0,16054.5,9492
2023-11-28 16:30:00,16054.5,16057.25,16050.75,16051.5,3442
2023-11-28 18:00:00,16055.5,16055.5,16040.5,16051.5,3355
2023-11-28 18:30:00,16052.0,16058.0,16049.0,16053.0,1332
2023-11-28 19:00:00,16052.5,16056.25,16048.5,16052.0,1568
2023-11-28 19:30:00,16052.5,16070.75,16052.25,16066.25,3317
2023-11-28 20:00:00,16066.0,16086.5,16065.25,16073.0,6117
2023-11-28 20:30:00,16072.75,16075.75,16066.75,16072.75,2159
2023-11-28 21:00:00,16072.5,16079.5,16072.0,16072.5,2044
2023-11-28 21:30:00,16072.75,16075.0,16065.0,16067.25,2173
2023-11-28 22:00:00,16067.5,16068.5,16059.25,16064.0,1647
2023-11-28 22:30:00,16064.0,16074.25,16062.0,16072.5,1514
2023-11-28 23:00:00,16072.5,16077.0,16072.0,16075.25,1179
2023-11-28 23:30:00,16075.5,16076.25,16071.0,16075.25,853
2023-11-29 00:00:00,16075.25,16079.25,16068.75,16072.25,1412
2023-11-29 00:30:00,16072.0,16072.0,16064.75,16070.5,1822
2023-11-29 01:00:00,16070.25,16070.75,16063.0,16066.0,1454
2023-11-29 01:30:00,16066.0,16078.25,16066.0,16074.5,2559
2023-11-29 02:00:00,16074.25,16075.0,16064.0,16067.5,1826
2023-11-29 02:30:00,16067.75,16070.75,16056.25,16059.25,2477
2023-11-29 03:00:00,16059.25,16076.25,16055.75,16057.75,5303
2023-11-29 03:30:00,16058.0,16099.75,16058.0,16082.75,7565
2023-11-29 04:00:00,16082.75,16114.5,16078.5,16112.5,6983
2023-11-29 04:30:00,16112.75,16123.0,16100.75,16115.0,6580
2023-11-29 05:00:00,16115.5,16123.5,16112.75,16122.75,4155
2023-11-29 05:30:00,16123.0,16124.5,16114.25,16118.75,3106
2023-11-29 06:00:00,16118.75,16122.75,16112.25,16116.25,3174
2023-11-29 06:30:00,16116.0,16138.25,16112.75,16130.75,5386
2023-11-29 07:00:00,16130.5,16137.75,16123.25,16132.0,5519
2023-11-29 07:30:00,16131.75,16144.75,16130.25,16144.75,5304
2023-11-29 08:00:00,16144.75,16160.25,16141.5,16159.25,8947
2023-11-29 08:30:00,16159.5,16173.25,16137.75,16145.25,16147
2023-11-29 09:00:00,16145.5,16161.75,16137.75,16147.25,15293
2023-11-29 09:30:00,16147.25,16208.5,16146.5,16194.25,70573
2023-11-29 10:00:00,16194.75,16203.5,16085.0,16108.5,89943
2023-11-29 10:30:00,16108.75,16132.75,16088.25,16119.75,44627
2023-11-29 11:00:00,16119.5,16121.75,16039.25,16045.0,45625
2023-11-29 11:30:00,16045.25,16070.25,16031.75,16067.0,30272
2023-11-29 12:00:00,16067.25,16089.75,16053.75,16088.75,21416
2023-11-29 12:30:00,16088.75,16096.5,16085.0,16091.0,19114
2023-11-29 13:00:00,16091.25,16099.75,16066.0,16086.5,25374
2023-11-29 13:30:00,16087.0,16087.5,16057.25,16075.5,18371
2023-11-29 14:00:00,16076.25,16085.0,16058.25,16068.0,22735
2023-11-29 14:30:00,16068.25,16068.25,16035.5,16064.25,25179
2023-11-29 15:00:00,16064.5,16066.25,16016.75,16021.5,26756
2023-11-29 15:30:00,16022.0,16031.0,16013.5,16025.75,40260
2023-11-29 16:00:00,16025.75,16055.5,16025.75,16050.25,13276
2023-11-29 16:30:00,16050.5,16051.5,16038.0,16041.25,2664
2023-11-29 18:00:00,16040.25,16050.0,16037.0,16048.25,1913
2023-11-29 18:30:00,16048.75,16050.0,16041.25,16047.0,1682
2023-11-29 19:00:00,16047.25,16049.25,16040.75,16045.75,1987
2023-11-29 19:30:00,16045.75,16057.25,16044.5,16050.25,2518
2023-11-29 20:00:00,16050.5,16052.25,16042.75,16044.75,2339
2023-11-29 20:30:00,16045.0,16050.0,16035.0,16042.5,4645
2023-11-29 21:00:00,16042.75,16050.75,16039.5,16047.5,1618
2023-11-29 21:30:00,16046.75,16057.0,16043.25,16056.0,1627
2023-11-29 22:00:00,16056.0,16056.5,16046.5,16049.25,1328
2023-11-29 22:30:00,16049.25,16054.5,16047.75,16053.0,995
2023-11-29 23:00:00,16052.5,16056.0,16049.0,16053.25,1059
2023-11-29 23:30:00,16053.5,16057.0,16052.25,16055.0,1163
2023-11-30 00:00:00,16055.25,16062.0,16053.5,16055.5,1718
2023-11-30 00:30:00,16055.75,16064.25,16054.25,16063.5,1335
2023-11-30 01:00:00,16063.25,16068.5,16061.5,16063.25,1627
2023-11-30 01:30:00,16063.25,16067.0,16057.25,16058.75,1504
2023-11-30 02:00:00,16059.0,16067.25,16057.0,16058.5,1802
2023-11-30 02:30:00,16058.75,16068.5,16054.25,16067.75,2593
2023-11-30 03:00:00,16068.25,16071.0,16054.5,16055.5,4330
2023-11-30 03:30:00,16055.25,16063.75,16031.25,16036.5,5861
2023-11-30 04:00:00,16036.25,16060.75,16036.0,16059.25,4969
2023-11-30 04:30:00,16059.5,16060.75,16042.75,16053.0,3889
2023-11-30 05:00:00,16053.5,16059.5,16046.5,16057.0,2494
2023-11-30 05:30:00,16056.75,16068.0,16054.75,16061.75,3502
2023-11-30 06:00:00,16062.0,16065.0,16051.5,16061.75,2891
2023-11-30 06:30:00,16062.0,16063.5,16050.0,16051.25,2244
2023-11-30 07:00:00,16051.75,16073.0,16051.5,16072.0,4558
2023-11-30 07:30:00,16072.0,16078.75,16069.25,16073.75,3913
2023-11-30 08:00:00,16074.25,16084.0,16067.5,16081.75,6340
2023-11-30 08:30:00,16081.5,16098.5,16049.0,16050.5,23044
2023-11-30 09:00:00,16050.5,16051.25,16027.25,16033.0,19382
2023-11-30 09:30:00,16032.5,16051.5,15946.5,15977.0,102468
2023-11-30 10:00:00,15976.25,15999.0,15918.75,15948.75,71116
2023-11-30 10:30:00,15949.25,15966.25,15881.5,15919.5,59848
2023-11-30 11:00:00,15919.25,15931.0,15891.5,15894.75,38215
