timestamp,open,high,low,close,volume
2023-11-19 18:00:00,15895.0,15903.75,15860.75,15864.0,4635
2023-11-19 18:15:00,15864.75,15867.0,15848.25,15853.75,1946
2023-11-19 18:30:00,15853.75,15865.25,15853.75,15864.75,1246
2023-11-19 18:45:00,15864.75,15868.25,15861.0,15864.25,1314
2023-11-19 19:00:00,15864.25,15865.25,15855.75,15856.5,1363
2023-11-19 19:15:00,15856.5,15867.5,15856.5,15865.0,1196
2023-11-19 19:30:00,15864.5,15869.5,15860.0,15868.25,1056
2023-11-19 19:45:00,15868.5,15869.5,15863.0,15863.75,739
2023-11-19 20:00:00,15863.5,15871.25,15862.0,15867.5,1183
2023-11-19 20:15:00,15867.75,15872.5,15860.5,15865.75,1422
2023-11-19 20:30:00,15865.5,15865.5,15855.25,15856.0,1404
2023-11-19 20:45:00,15856.25,15861.25,15855.0,15860.0,664
2023-11-19 21:00:00,15860.0,15862.5,15857.0,15858.75,806
2023-11-19 21:15:00,15859.0,15864.5,15856.25,15862.25,822
2023-11-19 21:30:00,15862.0,15864.75,15856.75,15864.0,807
2023-11-19 21:45:00,15864.25,15864.25,15857.25,15861.75,697
2023-11-19 22:00:00,15861.75,15861.75,15853.75,15858.5,1060
2023-11-19 22:15:00,15858.75,15861.5,15855.75,15856.5,675
2023-11-19 22:30:00,15856.25,15859.75,15854.25,15855.5,580
2023-11-19 22:45:00,15855.5,15857.0,15851.25,15852.5,765
2023-11-19 23:00:00,15852.75,15857.0,15851.75,15857.0,560
2023-11-19 23:15:00,15857.0,15858.25,15855.25,15857.0,707
2023-11-19 23:30:00,15856.5,15857.25,15852.75,15854.25,559
2023-11-19 23:45:00,15854.5,15855.75,15853.5,15854.0,220
2023-11-20 00:00:00,15854.25,15856.0,15849.75,15849.75,784
2023-11-20 00:15:00,15850.0,15855.75,15848.75,15848.75,716
2023-11-20 00:30:00,15849.0,15850.75,15845.25,15848.0,703
2023-11-20 00:45:00,15848.25,15848.25,15837.25,15839.0,1379
2023-11-20 01:00:00,15839.0,15844.0,15838.5,15842.25,877
2023-11-20 01:15:00,15842.25,15845.5,15839.5,15840.25,808
2023-11-20 01:30:00,15840.75,15847.0,15840.25,15845.25,781
2023-11-20 01:45:00,15846.0,15847.5,15844.0,15846.25,593
2023-11-20 02:00:00,15846.25,15854.0,15845.0,15853.0,1599
2023-11-20 02:15:00,15853.25,15854.75,15846.25,15846.75,1154
2023-11-20 02:30:00,15846.25,15852.5,15844.5,15850.25,1122
2023-11-20 02:45:00,15850.25,15861.75,15848.5,15860.75,2095
