timestamp,open,high,low,close,volume
2023-11-19 18:00:00,15895.0,15903.75,15873.0,15880.75,2115
2023-11-19 18:05:00,15880.0,15880.0,15870.75,15875.5,1080
2023-11-19 18:10:00,15875.5,15876.75,15860.75,15864.0,1440
2023-11-19 18:15:00,15864.75,15867.0,15851.0,15853.5,810
2023-11-19 18:20:00,15853.5,15855.5,15848.25,15854.25,838
2023-11-19 18:25:00,15853.75,15856.5,15853.0,15853.75,298
2023-11-19 18:30:00,15853.75,15860.0,15853.75,15860.0,451
2023-11-19 18:35:00,15860.0,15861.0,15857.75,15859.0,380
2023-11-19 18:40:00,15859.5,15865.25,15859.25,15864.75,415
2023-11-19 18:45:00,15864.75,15867.5,15861.0,15865.0,577
2023-11-19 18:50:00,15865.25,15866.5,15862.75,15866.0,367
2023-11-19 18:55:00,15866.5,15868.25,15862.75,15864.25,370
2023-11-19 19:00:00,15864.25,15865.25,15856.75,15858.5,661
2023-11-19 19:05:00,15858.75,15859.75,15855.75,15856.75,487
2023-11-19 19:10:00,15857.0,15858.5,15855.75,15856.5,215
2023-11-19 19:15:00,15856.5,15862.0,15856.5,15860.0,397
2023-11-19 19:20:00,15860.25,15866.75,15860.25,15866.25,492
2023-11-19 19:25:00,15866.25,15867.5,15863.75,15865.0,307
2023-11-19 19:30:00,15864.5,15865.75,15860.0,15865.25,347
2023-11-19 19:35:00,15865.75,15869.5,15865.5,15866.5,369
2023-11-19 19:40:00,15866.75,15869.25,15863.75,15868.25,340
2023-11-19 19:45:00,15868.5,15869.5,15866.0,15867.0,269
2023-11-19 19:50:00,15867.5,15868.0,15864.0,15865.75,253
2023-11-19 19:55:00,15865.75,15866.25,15863.0,15863.75,217
2023-11-19 20:00:00,15863.5,15867.25,15862.0,15864.5,385
2023-11-19 20:05:00,15864.75,15871.25,15864.75,15867.5,506
2023-11-19 20:10:00,15867.75,15869.0,15865.0,15867.5,292
2023-11-19 20:15:00,15867.75,15872.5,15867.75,15870.0,431
2023-11-19 20:20:00,15869.75,15869.75,15861.5,15864.0,653
2023-11-19 20:25:00,15863.5,15866.5,15860.5,15865.75,338
2023-11-19 20:30:00,15865.5,15865.5,15858.5,15860.75,510
2023-11-19 20:35:00,15861.25,15863.75,15858.5,15860.25,337
2023-11-19 20:40:00,15859.75,15860.0,15855.25,15856.0,557
2023-11-19 20:45:00,15856.25,15860.25,15855.0,15858.75,305
2023-11-19 20:50:00,15858.75,15861.25,15858.0,15861.0,183
2023-11-19 20:55:00,15860.5,15861.0,15858.0,15860.0,176
2023-11-19 21:00:00,15860.0,15862.0,15859.25,15859.25,260
2023-11-19 21:05:00,15859.0,15862.5,15857.0,15862.25,298
2023-11-19 21:10:00,15861.75,15861.75,15858.0,15858.75,248
2023-11-19 21:15:00,15859.0,15861.5,15856.25,15860.75,262
2023-11-19 21:20:00,15860.75,15860.75,15857.5,15860.25,217
2023-11-19 21:25:00,15860.25,15864.5,15860.0,15862.25,343
2023-11-19 21:30:00,15862.0,15862.0,15856.75,15859.75,400
2023-11-19 21:35:00,15860.0,15863.25,15858.5,15860.5,229
2023-11-19 21:40:00,15860.75,15864.75,15860.25,15864.0,178
2023-11-19 21:45:00,15864.25,15864.25,15857.25,15857.5,313
2023-11-19 21:50:00,15857.75,15861.75,15857.75,15861.0,176
2023-11-19 21:55:00,15860.75,15861.75,15858.25,15861.75,208
2023-11-19 22:00:00,15861.75,15861.75,15857.0,15857.75,297
2023-11-19 22:05:00,15857.75,15859.0,15853.75,15855.5,447
2023-11-19 22:10:00,15856.0,15859.75,15854.0,15858.5,316
2023-11-19 22:15:00,15858.75,15861.25,15858.0,15860.25,279
2023-11-19 22:20:00,15860.75,15861.5,15856.25,15859.0,240
2023-11-19 22:25:00,15858.75,15860.25,15855.75,15856.5,156
2023-11-19 22:30:00,15856.25,15859.0,15855.5,15857.75,156
2023-11-19 22:35:00,15858.0,15859.75,15855.25,15856.5,179
2023-11-19 22:40:00,15856.25,15857.0,15854.25,15855.5,245
2023-11-19 22:45:00,15855.5,15856.5,15853.75,15855.75,169
2023-11-19 22:50:00,15855.75,15857.0,15855.25,15855.25,196
2023-11-19 22:55:00,15855.0,15855.0,15851.25,15852.5,400
2023-11-19 23:00:00,15852.75,15854.25,15851.75,15854.0,226
2023-11-19 23:05:00,15854.25,15856.0,15853.25,15855.25,171
2023-11-19 23:10:00,15855.25,15857.0,15854.0,15857.0,163
2023-11-19 23:15:00,15857.0,15858.25,15855.25,15857.5,406
2023-11-19 23:20:00,15857.75,15858.25,15856.5,15856.75,158
2023-11-19 23:25:00,15857.0,15857.5,15856.0,15857.0,143
2023-11-19 23:30:00,15856.5,15857.25,15852.75,15856.75,348
2023-11-19 23:35:00,15856.5,15856.5,15854.5,15855.25,123
2023-11-19 23:40:00,15854.75,15855.25,15853.75,15854.25,88
2023-11-19 23:45:00,15854.5,15855.75,15854.0,15855.75,93
2023-11-19 23:50:00,15855.75,15855.75,15853.5,15854.75,65
2023-11-19 23:55:00,15854.5,15855.25,15854.0,15854.0,62
2023-11-20 00:00:00,15854.25,15855.5,15852.25,15852.75,168
2023-11-20 00:05:00,15852.5,15856.0,15852.0,15853.25,244
2023-11-20 00:10:00,15853.25,15854.5,15849.75,15849.75,372
2023-11-20 00:15:00,15850.0,15855.75,15850.0,15852.25,330
2023-11-20 00:20:00,15852.0,15853.5,15851.25,15853.0,137
2023-11-20 00:25:00,15853.0,15853.0,15848.75,15848.75,249
2023-11-20 00:30:00,15849.0,15850.25,15845.25,15848.5,405
2023-11-20 00:35:00,15848.5,15850.75,15848.0,15848.25,164
2023-11-20 00:40:00,15847.75,15849.0,15846.5,15848.0,134
2023-11-20 00:45:00,15848.25,15848.25,15844.25,15845.0,255
2023-11-20 00:50:00,15844.75,15845.0,15838.0,15838.0,833
2023-11-20 00:55:00,15838.0,15840.75,15837.25,15839.0,291
2023-11-20 01:00:00,15839.0,15843.0,15838.5,15842.5,288
2023-11-20 01:05:00,15842.25,15844.0,15840.5,15840.5,281
2023-11-20 01:10:00,15840.25,15842.5,15838.5,15842.25,308
2023-11-20 01:15:00,15842.25,15842.25,15839.5,15840.0,188
2023-11-20 01:20:00,15840.25,15844.75,15839.5,15844.75,353
2023-11-20 01:25:00,15844.75,15845.5,15840.0,15840.25,267
2023-11-20 01:30:00,15840.75,15846.0,15840.25,15845.0,349
2023-11-20 01:35:00,15844.75,15846.75,15842.25,15846.25,251
2023-11-20 01:40:00,15846.25,15847.0,15844.75,15845.25,181
